article_id,row_index,curve_id,stressor_label,stressor_x,units_x,response_label,response_y,units_y,stressor_value,lower_limit,upper_limit,sd
45,3,c1,Type of Cover,3,type of substrate,Habitat Suitability Index,0.5,Suitability index,,0,1,
45,4,c1,Type of Cover,4,type of substrate,Habitat Suitability Index,1,Suitability index,,0,1,
45,5,c1,Type of Cover,5,type of substrate,Habitat Suitability Index,1,Suitability index,,0,1,
45,6,c1,Type of Cover,6,type of substrate,Habitat Suitability Index,1,Suitability index,,0,1,
45,7,c1,Type of Cover,7,type of substrate,Habitat Suitability Index,0.3,Suitability index,,0,1,
45,8,c1,Type of Cover,8,type of substrate,Habitat Suitability Index,0,Suitability index,,0,1,
45,9,c1,Type of Cover,9,type of substrate,Habitat Suitability Index,0,Suitability index,,0,1,
46,1,c1,Type of Cover,1,type of substrate,Habitat Suitability Index,0.38,Suitability index,,0,1,
46,2,c1,Type of Cover,2,type of substrate,Habitat Suitability Index,0.38,Suitability index,,0,1,
46,3,c1,Type of Cover,3,type of substrate,Habitat Suitability Index,0.74,Suitability index,,0,1,
46,4,c1,Type of Cover,4,type of substrate,Habitat Suitability Index,0.88,Suitability index,,0,1,
46,5,c1,Type of Cover,5,type of substrate,Habitat Suitability Index,0.88,Suitability index,,0,1,
46,6,c1,Type of Cover,6,type of substrate,Habitat Suitability Index,1,Suitability index,,0,1,
46,7,c1,Type of Cover,7,type of substrate,Habitat Suitability Index,1,Suitability index,,0,1,
46,8,c1,Type of Cover,8,type of substrate,Habitat Suitability Index,1,Suitability index,,0,1,
46,9,c1,Type of Cover,9,type of substrate,Habitat Suitability Index,0.5,Suitability index,,0,1,
47,1,c1,Type of Cover,1,type of substrate,Habitat Suitability Index,0.15,Suitability index,,0,1,
47,2,c1,Type of Cover,2,type of substrate,Habitat Suitability Index,0.15,Suitability index,,0,1,
47,3,c1,Type of Cover,3,type of substrate,Habitat Suitability Index,0.76,Suitability index,,0,1,
47,4,c1,Type of Cover,4,type of substrate,Habitat Suitability Index,0.91,Suitability index,,0,1,
47,5,c1,Type of Cover,5,type of substrate,Habitat Suitability Index,0.91,Suitability index,,0,1,
47,6,c1,Type of Cover,6,type of substrate,Habitat Suitability Index,1,Suitability index,,0,1,
47,7,c1,Type of Cover,7,type of substrate,Habitat Suitability Index,1,Suitability index,,0,1,
47,8,c1,Type of Cover,8,type of substrate,Habitat Suitability Index,1,Suitability index,,0,1,
47,9,c1,Type of Cover,9,type of substrate,Habitat Suitability Index,0.3,Suitability index,,0,1,
48,1,c1,Type of Cover,1,type of substrate,Habitat Suitability Index,0,Suitability index,,0,1,
48,2,c1,Type of Cover,2,type of substrate,Habitat Suitability Index,0,Suitability index,,0,1,
48,3,c1,Type of Cover,3,type of substrate,Habitat Suitability Index,1,Suitability index,,0,1,
48,4,c1,Type of Cover,4,type of substrate,Habitat Suitability Index,1,Suitability index,,0,1,
48,5,c1,Type of Cover,5,type of substrate,Habitat Suitability Index,1,Suitability index,,0,1,
48,6,c1,Type of Cover,6,type of substrate,Habitat Suitability Index,0.7,Suitability index,,0,1,
48,7,c1,Type of Cover,7,type of substrate,Habitat Suitability Index,0.7,Suitability index,,0,1,
48,8,c1,Type of Cover,8,type of substrate,Habitat Suitability Index,0,Suitability index,,0,1,
48,9,c1,Type of Cover,9,type of substrate,Habitat Suitability Index,0,Suitability index,,0,1,
49,1,c1,Stream Habitat Loss (%),0,%,Mean System Capacity (%),100,% Capacity,,0,100,
49,2,c1,Stream Habitat Loss (%),20,%,Mean System Capacity (%),80,% Capacity,,0,100,
49,3,c1,Stream Habitat Loss (%),40,%,Mean System Capacity (%),60,% Capacity,,0,100,
49,4,c1,Stream Habitat Loss (%),60,%,Mean System Capacity (%),40,% Capacity,,0,100,
49,5,c1,Stream Habitat Loss (%),80,%,Mean System Capacity (%),20,% Capacity,,0,100,
49,6,c1,Stream Habitat Loss (%),100,%,Mean System Capacity (%),0,% Capacity,,0,100,
50,1,c1,Direct Habitat Loss (%),0,%,Mean System Capacity (%),100,% Capacity,,0,100,
50,2,c1,Direct Habitat Loss (%),20,%,Mean System Capacity (%),80,% Capacity,,0,100,
50,3,c1,Direct Habitat Loss (%),40,%,Mean System Capacity (%),60,% Capacity,,0,100,
50,4,c1,Direct Habitat Loss (%),60,%,Mean System Capacity (%),40,% Capacity,,0,100,
50,5,c1,Direct Habitat Loss (%),80,%,Mean System Capacity (%),20,% Capacity,,0,100,
50,6,c1,Direct Habitat Loss (%),100,%,Mean System Capacity (%),0,% Capacity,,0,100,
51,1,c1,Substrate Fine Coverage (<1.7mm),0,%,Egg-to-fry Survival (%),93,% Survival,,0,100,
51,2,c1,Substrate Fine Coverage (<1.7mm),11.6,%,Egg-to-fry Survival (%),93,% Survival,,0,100,
51,3,c1,Substrate Fine Coverage (<1.7mm),12,%,Egg-to-fry Survival (%),91.48,% Survival,,0,100,
51,4,c1,Substrate Fine Coverage (<1.7mm),14,%,Egg-to-fry Survival (%),81.06,% Survival,,0,100,
51,5,c1,Substrate Fine Coverage (<1.7mm),16,%,Egg-to-fry Survival (%),70.64,% Survival,,0,100,
51,6,c1,Substrate Fine Coverage (<1.7mm),18,%,Egg-to-fry Survival (%),60.22,% Survival,,0,100,
51,7,c1,Substrate Fine Coverage (<1.7mm),20,%,Egg-to-fry Survival (%),49.8,% Survival,,0,100,
51,8,c1,Substrate Fine Coverage (<1.7mm),22,%,Egg-to-fry Survival (%),39.38,% Survival,,0,100,
51,9,c1,Substrate Fine Coverage (<1.7mm),24,%,Egg-to-fry Survival (%),28.96,% Survival,,0,100,
51,10,c1,Substrate Fine Coverage (<1.7mm),26,%,Egg-to-fry Survival (%),18.54,% Survival,,0,100,
51,11,c1,Substrate Fine Coverage (<1.7mm),28,%,Egg-to-fry Survival (%),8.12,% Survival,,0,100,
51,12,c1,Substrate Fine Coverage (<1.7mm),28.3,%,Egg-to-fry Survival (%),6,% Survival,,0,100,
51,13,c1,Substrate Fine Coverage (<1.7mm),100,%,Egg-to-fry Survival (%),6,% Survival,,0,100,
52,1,c1,Temperature (Mean of Daily Maximum Temperatures Aug-Sept),14,°C,Survivorship,1,% Survivorship,,0,1,
52,2,c1,Temperature (Mean of Daily Maximum Temperatures Aug-Sept),15,°C,Survivorship,1,% Survivorship,,0,1,
52,3,c1,Temperature (Mean of Daily Maximum Temperatures Aug-Sept),16,°C,Survivorship,0.95,% Survivorship,,0,1,
52,4,c1,Temperature (Mean of Daily Maximum Temperatures Aug-Sept),17,°C,Survivorship,0.67,% Survivorship,,0,1,
52,5,c1,Temperature (Mean of Daily Maximum Temperatures Aug-Sept),18,°C,Survivorship,0.39,% Survivorship,,0,1,
52,6,c1,Temperature (Mean of Daily Maximum Temperatures Aug-Sept),19,°C,Survivorship,0.01,% Survivorship,,0,1,
52,7,c1,Temperature (Mean of Daily Maximum Temperatures Aug-Sept),20,°C,Survivorship,0.01,% Survivorship,,0,1,
52,8,c1,Temperature (Mean of Daily Maximum Temperatures Aug-Sept),21,°C,Survivorship,0.01,% Survivorship,,0,1,
53,1,c1,Impervious Area (%),0,% Impervious Area,Prespawn Surviorship (%),0,% Survivorship,,0,1,
53,2,c1,Impervious Area (%),66.67,% Impervious Area,Prespawn Surviorship (%),1,% Survivorship,,0,1,
53,3,c1,Impervious Area (%),100,% Impervious Area,Prespawn Surviorship (%),1,% Survivorship,,0,1,
54,1,c1,Temperature,0,°C,Survival (%),0,% Survival,,0,1,
54,2,c1,Temperature,0.5,°C,Survival (%),0,% Survival,,0,1,
54,3,c1,Temperature,1,°C,Survival (%),0.04,% Survival,,0,1,
54,4,c1,Temperature,1.5,°C,Survival (%),0.5,% Survival,,0,1,
54,5,c1,Temperature,2,°C,Survival (%),1,% Survival,,0,1,
54,6,c1,Temperature,12,°C,Survival (%),1,% Survival,,0,1,
54,7,c1,Temperature,15,°C,Survival (%),0.8,% Survival,,0,1,
54,8,c1,Temperature,15.5,°C,Survival (%),0.5,% Survival,,0,1,
54,9,c1,Temperature,16.89,°C,Survival (%),0.1742,% Survival,,0,1,
54,10,c1,Temperature,17.09,°C,Survival (%),0.082,% Survival,,0,1,
54,11,c1,Temperature,17.63,°C,Survival (%),0,% Survival,,0,1,
54,12,c1,Temperature,21.71,°C,Survival (%),0,% Survival,,0,1,
55,1,c1,Temperature,0,°C,Survival (%),0,% Survival,,0,1,
55,2,c1,Temperature,1.37,°C,Survival (%),0,% Survival,,0,1,
55,3,c1,Temperature,1.86,°C,Survival (%),0.0055,% Survival,,0,1,
55,4,c1,Temperature,2.16,°C,Survival (%),0.0699,% Survival,,0,1,
55,5,c1,Temperature,2.3,°C,Survival (%),0.2134,% Survival,,0,1,
55,6,c1,Temperature,2.5,°C,Survival (%),0.3718,% Survival,,0,1,
55,7,c1,Temperature,2.89,°C,Survival (%),0.5303,% Survival,,0,1,
55,8,c1,Temperature,3.23,°C,Survival (%),0.6936,% Survival,,0,1,
55,9,c1,Temperature,3.67,°C,Survival (%),0.8768,% Survival,,0,1,
55,10,c1,Temperature,3.72,°C,Survival (%),1,% Survival,,0,1,
55,11,c1,Temperature,4.02,°C,Survival (%),1,% Survival,,0,1,
55,12,c1,Temperature,6.66,°C,Survival (%),1,% Survival,,0,1,
55,13,c1,Temperature,7.45,°C,Survival (%),1,% Survival,,0,1,
55,14,c1,Temperature,8.53,°C,Survival (%),1,% Survival,,0,1,
55,15,c1,Temperature,10.93,°C,Survival (%),1,% Survival,,0,1,
55,16,c1,Temperature,11.81,°C,Survival (%),1,% Survival,,0,1,
55,17,c1,Temperature,13.28,°C,Survival (%),1,% Survival,,0,1,
55,18,c1,Temperature,13.96,°C,Survival (%),0.9411,% Survival,,0,1,
55,19,c1,Temperature,15.04,°C,Survival (%),0.5748,% Survival,,0,1,
55,20,c1,Temperature,15.39,°C,Survival (%),0.3025,% Survival,,0,1,
55,21,c1,Temperature,15.92,°C,Survival (%),0.1342,% Survival,,0,1,
55,22,c1,Temperature,16.37,°C,Survival (%),0.0105,% Survival,,0,1,
55,23,c1,Temperature,16.81,°C,Survival (%),0,% Survival,,0,1,
55,24,c1,Temperature,18.03,°C,Survival (%),0,% Survival,,0,1,
55,25,c1,Temperature,19.6,°C,Survival (%),0,% Survival,,0,1,
55,26,c1,Temperature,20.29,°C,Survival (%),0,% Survival,,0,1,
56,1,c1,Fine sediment (% <0.85mm),0.1,% fines,Survivorship (%),100,Productivity multiplier,,45,100,20
56,2,c1,Fine sediment (% <0.85mm),2.33,% fines,Survivorship (%),94.6,% Survivorship,,45,100,25
56,3,c1,Fine sediment (% <0.85mm),4.07,% fines,Survivorship (%),88.85,% Survivorship,,30,100,25
56,4,c1,Fine sediment (% <0.85mm),6.1,% fines,Survivorship (%),80.93,% Survivorship,,30,100,30
56,5,c1,Fine sediment (% <0.85mm),7.85,% fines,Survivorship (%),72.66,% Survivorship,,30,100,30
56,6,c1,Fine sediment (% <0.85mm),9.98,% fines,Survivorship (%),61.15,% Survivorship,,15,100,25
56,7,c1,Fine sediment (% <0.85mm),12.79,% fines,Survivorship (%),47.12,% Survivorship,,15,100,25
56,8,c1,Fine sediment (% <0.85mm),15.99,% fines,Survivorship (%),32.01,% Survivorship,,2.5,85,20
56,9,c1,Fine sediment (% <0.85mm),18.99,% fines,Survivorship (%),21.58,% Survivorship,,0,85,20
56,10,c1,Fine sediment (% <0.85mm),22.09,% fines,Survivorship (%),12.95,% Survivorship,,0,35,10
56,11,c1,Fine sediment (% <0.85mm),24.03,% fines,Survivorship (%),10.43,% Survivorship,,0,35,7.5
56,12,c1,Fine sediment (% <0.85mm),28,% fines,Survivorship (%),5.4,% Survivorship,,0,10,5
56,13,c1,Fine sediment (% <0.85mm),33.04,% fines,Survivorship (%),2.88,% Survivorship,,0,10,2.5
56,14,c1,Fine sediment (% <0.85mm),38.76,% fines,Survivorship (%),1.8,% Survivorship,,0,10,1
56,15,c1,Fine sediment (% <0.85mm),49.32,% fines,Survivorship (%),1.08,% Survivorship,,0,10,0
57,1,c1,Temperature,16.8,°C,Survivorship (%),1,% Survivorship,,0,100,
57,2,c1,Temperature,17.8,°C,Survivorship (%),1,% Survivorship,,0,100,
57,3,c1,Temperature,18.8,°C,Survivorship (%),0.979930603,% Survivorship,,0,100,
57,4,c1,Temperature,19.8,°C,Survivorship (%),0.9652464,% Survivorship,,0,100,
57,5,c1,Temperature,20.8,°C,Survivorship (%),0.941722508,% Survivorship,,0,100,
57,6,c1,Temperature,21.8,°C,Survivorship (%),0.905357629,% Survivorship,,0,100,
57,7,c1,Temperature,22.8,°C,Survivorship (%),0.851333628,% Survivorship,,0,100,
57,8,c1,Temperature,23.8,°C,Survivorship (%),0.774747976,% Survivorship,,0,100,
57,9,c1,Temperature,24.8,°C,Survivorship (%),0.672275962,% Survivorship,,0,100,
58,1,c1,Dissolved Oxygen (mg/L),2.19,mg/L,Food Conversion Ratio,0,Food conversion ratio,,0,0,0
58,2,c1,Dissolved Oxygen (mg/L),2.28,mg/L,Food Conversion Ratio,0.02,Food conversion ratio,,0.02,0.02,0.02
58,3,c1,Dissolved Oxygen (mg/L),2.39,mg/L,Food Conversion Ratio,0.04,Food conversion ratio,,0.04,0.04,0.04
58,4,c1,Dissolved Oxygen (mg/L),2.46,mg/L,Food Conversion Ratio,0.05,Food conversion ratio,,0.05,0.05,0.02
58,5,c1,Dissolved Oxygen (mg/L),2.65,mg/L,Food Conversion Ratio,0.07,Food conversion ratio,,0.07,0.07,0.05
58,6,c1,Dissolved Oxygen (mg/L),2.79,mg/L,Food Conversion Ratio,0.1,Food conversion ratio,,0.1,0.1,0.05
58,7,c1,Dissolved Oxygen (mg/L),2.89,mg/L,Food Conversion Ratio,0.11,Food conversion ratio,,0.11,0.11,0.06
58,8,c1,Dissolved Oxygen (mg/L),2.89,mg/L,Food Conversion Ratio,0.11,Food conversion ratio,,0.11,0.11,0.06
58,9,c1,Dissolved Oxygen (mg/L),3.07,mg/L,Food Conversion Ratio,0.13,Food conversion ratio,,0.13,0.13,0.08
58,10,c1,Dissolved Oxygen (mg/L),3.23,mg/L,Food Conversion Ratio,0.15,Food conversion ratio,,0.15,0.15,0.07
58,11,c1,Dissolved Oxygen (mg/L),3.46,mg/L,Food Conversion Ratio,0.17,Food conversion ratio,,0.17,0.17,0.09
58,12,c1,Dissolved Oxygen (mg/L),3.71,mg/L,Food Conversion Ratio,0.2,Food conversion ratio,,0.2,0.2,0.06
58,13,c1,Dissolved Oxygen (mg/L),3.81,mg/L,Food Conversion Ratio,0.2,Food conversion ratio,,0.2,0.2,0.06
58,14,c1,Dissolved Oxygen (mg/L),3.95,mg/L,Food Conversion Ratio,0.21,Food conversion ratio,,0.21,0.21,0.07
58,15,c1,Dissolved Oxygen (mg/L),4.24,mg/L,Food Conversion Ratio,0.22,Food conversion ratio,,0.22,0.22,0.08
58,16,c1,Dissolved Oxygen (mg/L),4.47,mg/L,Food Conversion Ratio,0.22,Food conversion ratio,,0.22,0.22,0.05
58,17,c1,Dissolved Oxygen (mg/L),5.02,mg/L,Food Conversion Ratio,0.22,Food conversion ratio,,0.22,0.22,0.05
58,18,c1,Dissolved Oxygen (mg/L),5.48,mg/L,Food Conversion Ratio,0.22,Food conversion ratio,,0.22,0.22,0.03
58,19,c1,Dissolved Oxygen (mg/L),6.06,mg/L,Food Conversion Ratio,0.22,Food conversion ratio,,0.22,0.22,0.03
58,20,c1,Dissolved Oxygen (mg/L),6.62,mg/L,Food Conversion Ratio,0.22,Food conversion ratio,,0.22,0.22,0.03
58,21,c1,Dissolved Oxygen (mg/L),7.66,mg/L,Food Conversion Ratio,0.22,Food conversion ratio,,0.22,0.22,0.04
58,22,c1,Dissolved Oxygen (mg/L),8.36,mg/L,Food Conversion Ratio,0.22,Food conversion ratio,,0.22,0.22,0.03
58,23,c1,Dissolved Oxygen (mg/L),8.55,mg/L,Food Conversion Ratio,0.22,Food conversion ratio,,0.22,0.22,0.03
59,1,c1,Depth (m),0,m,Habitat Suitability Index,0,Suitability index,,0,0,
59,2,c1,Depth (m),0.1,m,Habitat Suitability Index,0,Suitability index,,0,0,
59,3,c1,Depth (m),0.15,m,Habitat Suitability Index,0,Suitability index,,0,0,
59,4,c1,Depth (m),0.3,m,Habitat Suitability Index,1,Suitability index,,1,1,
59,5,c1,Depth (m),0.61,m,Habitat Suitability Index,1,Suitability index,,1,1,
59,6,c1,Depth (m),1,m,Habitat Suitability Index,1,Suitability index,,1,1,
59,7,c1,Depth (m),1.83,m,Habitat Suitability Index,1,Suitability index,,1,1,
60,1,c1,Depth (m),0,m,Habitat Suitability Index,0,Suitability index,,0,0,
60,2,c1,Depth (m),0.06,m,Habitat Suitability Index,0,Suitability index,,0,0,
60,3,c1,Depth (m),0.2,m,Habitat Suitability Index,1,Suitability index,,1,1,
60,4,c1,Depth (m),0.76,m,Habitat Suitability Index,1,Suitability index,,1,1,
60,5,c1,Depth (m),1.22,m,Habitat Suitability Index,0.502,Suitability index,,0.502,0.502,
60,6,c1,Depth (m),1.83,m,Habitat Suitability Index,0.502,Suitability index,,0.502,0.502,
61,1,c1,Depth (m),0,m,Habitat Suitability Index,0,Suitability index,,0,0,
61,2,c1,Depth (m),0.08,m,Habitat Suitability Index,0,Suitability index,,0,0,
61,3,c1,Depth (m),0.23,m,Habitat Suitability Index,0.2018,Suitability index,,0.2018,0.2018,
61,4,c1,Depth (m),0.38,m,Habitat Suitability Index,0.6606,Suitability index,,0.6606,0.6606,
61,5,c1,Depth (m),0.46,m,Habitat Suitability Index,1,Suitability index,,1,1,
61,6,c1,Depth (m),0.92,m,Habitat Suitability Index,1,Suitability index,,1,1,
61,7,c1,Depth (m),1.06,m,Habitat Suitability Index,0.4083,Suitability index,,0.4083,0.4083,
62,1,c1,Depth (m),0,m,Habitat Suitability Index,0,Suitability index,,0,0,
62,2,c1,Depth (m),0.15,m,Habitat Suitability Index,0,Suitability index,,0,0,
62,3,c1,Depth (m),0.3,m,Habitat Suitability Index,1,Suitability index,,1,1,
62,4,c1,Depth (m),0.91,m,Habitat Suitability Index,1,Suitability index,,1,1,
62,5,c1,Depth (m),1.53,m,Habitat Suitability Index,0,Suitability index,,0,0,
63,1,c1,Velocity (m/s),0,m/s,Habitat Suitability Index,0,Suitability index,,0,0,
63,2,c1,Velocity (m/s),0.07,m/s,Habitat Suitability Index,0,Suitability index,,0,0,
63,3,c1,Velocity (m/s),0.18,m/s,Habitat Suitability Index,0.8765,Suitability index,,0,1,
63,4,c1,Velocity (m/s),0.4,m/s,Habitat Suitability Index,1,Suitability index,,0,1,
63,5,c1,Velocity (m/s),0.62,m/s,Habitat Suitability Index,1,Suitability index,,0,1,
63,6,c1,Velocity (m/s),0.91,m/s,Habitat Suitability Index,0,Suitability index,,0,0,
63,7,c1,Velocity (m/s),1.83,m/s,Habitat Suitability Index,0,Suitability index,,0,0,
64,1,c1,Velocity (m/s),0,m/s,Habitat Suitability Index,0,Suitability index,,0,0,
64,2,c1,Velocity (m/s),0.09,m/s,Habitat Suitability Index,1,Suitability index,,1,1,
64,3,c1,Velocity (m/s),0.38,m/s,Habitat Suitability Index,0.749,Suitability index,,0.749,0.749,
64,4,c1,Velocity (m/s),0.92,m/s,Habitat Suitability Index,0.298,Suitability index,,0.298,0.298,
64,5,c1,Velocity (m/s),1.22,m/s,Habitat Suitability Index,0,Suitability index,,0,0,
64,6,c1,Velocity (m/s),1.83,m/s,Habitat Suitability Index,0,Suitability index,,0,0,
65,1,c1,Velocity (m/s),0,m/s,Habitat Suitability Index,0.2274,Suitability index,,0.2274,0.2274,
65,2,c1,Velocity (m/s),0.05,m/s,Habitat Suitability Index,0.6093,Suitability index,,0.6093,0.6093,
65,3,c1,Velocity (m/s),0.09,m/s,Habitat Suitability Index,1,Suitability index,,1,1,
65,4,c1,Velocity (m/s),0.28,m/s,Habitat Suitability Index,1,Suitability index,,1,1,
65,5,c1,Velocity (m/s),0.4,m/s,Habitat Suitability Index,0.5581,Suitability index,,0.5581,0.5581,
65,6,c1,Velocity (m/s),0.58,m/s,Habitat Suitability Index,0.3061,Suitability index,,0.3061,0.3061,
65,7,c1,Velocity (m/s),0.79,m/s,Habitat Suitability Index,0.0581,Suitability index,,0.0581,0.0581,
65,8,c1,Velocity (m/s),0.92,m/s,Habitat Suitability Index,0,Suitability index,,0,0,
65,9,c1,Velocity (m/s),1.82,m/s,Habitat Suitability Index,0,Suitability index,,0,0,
65,10,c1,Velocity (m/s),1.83,m/s,Habitat Suitability Index,0.003,Suitability index,,0.003,0.003,
66,1,c1,Velocity (m/s),0,m/s,Habitat Suitability Index,0,Suitability index,,0,0,
66,2,c1,Velocity (m/s),0.15,m/s,Habitat Suitability Index,0,Suitability index,,0,0,
66,3,c1,Velocity (m/s),0.3,m/s,Habitat Suitability Index,0.2996,Suitability index,,0.2996,0.2996,
66,4,c1,Velocity (m/s),0.46,m/s,Habitat Suitability Index,1,Suitability index,,1,1,
66,5,c1,Velocity (m/s),0.85,m/s,Habitat Suitability Index,1,Suitability index,,1,1,
66,6,c1,Velocity (m/s),1.22,m/s,Habitat Suitability Index,0,Suitability index,,0,0,
67,1,c1,Phosphorus loading,0.01,tonnes/ha/year,Mean System Capacity (%),100,% Capacity,,0,100,
67,2,c1,Phosphorus loading,0.06,tonnes/ha/year,Mean System Capacity (%),70,% Capacity,,0,100,
67,3,c1,Phosphorus loading,1.1,tonnes/ha/year,Mean System Capacity (%),50,% Capacity,,0,100,
67,4,c1,Phosphorus loading,14.2,tonnes/ha/year,Mean System Capacity (%),20,% Capacity,,0,100,
67,5,c1,Phosphorus loading,978,tonnes/ha/year,Mean System Capacity (%),0,% Capacity,,0,100,
68,1,c1,Phosphorus loading,0.01,tonnes/ha/year,Mean System Capacity (%),100,% Capacity,,0,100,
68,2,c1,Phosphorus loading,0.06,tonnes/ha/year,Mean System Capacity (%),70,% Capacity,,0,100,
68,3,c1,Phosphorus loading,1.1,tonnes/ha/year,Mean System Capacity (%),50,% Capacity,,0,100,
68,4,c1,Phosphorus loading,14.2,tonnes/ha/year,Mean System Capacity (%),20,% Capacity,,0,100,
68,5,c1,Phosphorus loading,978,tonnes/ha/year,Mean System Capacity (%),0,% Capacity,,0,100,
69,1,c1,Depth (m),0.195072,m,Density,0,Density,,0,0,
69,2,c1,Depth (m),1.2192,m,Density,47.2,Density,,47.2,47.2,
70,1,c1,Pool length (m),1.02,m,Parr capacity scalar/multiplier,1,Scaler,,1,1,
70,2,c1,Pool length (m),4,m,Parr capacity scalar/multiplier,1,Scaler,,1,1,
70,3,c1,Pool length (m),4.6,m,Parr capacity scalar/multiplier,0.8772,Scaler,,0.8772,0.8772,
70,4,c1,Pool length (m),5.25,m,Parr capacity scalar/multiplier,0.7672,Scaler,,0.7672,0.7672,
70,5,c1,Pool length (m),5.74,m,Parr capacity scalar/multiplier,0.7037,Scaler,,0.7037,0.7037,
70,6,c1,Pool length (m),6.26,m,Parr capacity scalar/multiplier,0.6487,Scaler,,0.6487,0.6487,
70,7,c1,Pool length (m),6.79,m,Parr capacity scalar/multiplier,0.5937,Scaler,,0.5937,0.5937,
70,8,c1,Pool length (m),7.13,m,Parr capacity scalar/multiplier,0.5598,Scaler,,0.5598,0.5598,
70,9,c1,Pool length (m),7.58,m,Parr capacity scalar/multiplier,0.5302,Scaler,,0.5302,0.5302,
70,10,c1,Pool length (m),8.38,m,Parr capacity scalar/multiplier,0.4794,Scaler,,0.4794,0.4794,
70,11,c1,Pool length (m),9.17,m,Parr capacity scalar/multiplier,0.437,Scaler,,0.437,0.437,
70,12,c1,Pool length (m),10,m,Parr capacity scalar/multiplier,0.4032,Scaler,,0.4032,0.4032,
71,1,c1,Pool Surface Area (m2),34.18,m2,Density (scaled 0-100),10.21,Density,,0,100,0.61
71,2,c1,Pool Surface Area (m2),53.16,m2,Density (scaled 0-100),15.7,Density,,0,100,7.93
71,3,c1,Pool Surface Area (m2),69.62,m2,Density (scaled 0-100),20.58,Density,,0,100,3.05
71,4,c1,Pool Surface Area (m2),79.75,m2,Density (scaled 0-100),23.93,Density,,0,100,0.3
71,5,c1,Pool Surface Area (m2),96.2,m2,Density (scaled 0-100),28.2,Density,,0,100,14.94
71,6,c1,Pool Surface Area (m2),121.52,m2,Density (scaled 0-100),35.21,Density,,0,100,7.93
71,7,c1,Pool Surface Area (m2),136.71,m2,Density (scaled 0-100),40.4,Density,,0,100,2.74
71,8,c1,Pool Surface Area (m2),151.9,m2,Density (scaled 0-100),44.66,Density,,0,100,16.16
71,9,c1,Pool Surface Area (m2),177.22,m2,Density (scaled 0-100),52.59,Density,,0,100,8.23
71,10,c1,Pool Surface Area (m2),188.61,m2,Density (scaled 0-100),55.95,Density,,0,100,4.88
71,11,c1,Pool Surface Area (m2),240.51,m2,Density (scaled 0-100),71.8,Density,,0,100,15.85
71,12,c1,Pool Surface Area (m2),270.89,m2,Density (scaled 0-100),72.1,Density,,0,100,15.55
71,13,c1,Pool Surface Area (m2),330.38,m2,Density (scaled 0-100),73.02,Density,,0,100,19.21
71,14,c1,Pool Surface Area (m2),378.48,m2,Density (scaled 0-100),73.93,Density,,0,100,18.29
71,15,c1,Pool Surface Area (m2),410.13,m2,Density (scaled 0-100),73.93,Density,,0,100,18.29
71,16,c1,Pool Surface Area (m2),440.51,m2,Density (scaled 0-100),74.24,Density,,0,100,17.99
71,17,c1,Pool Surface Area (m2),483.54,m2,Density (scaled 0-100),75.15,Density,,0,100,19.82
71,18,c1,Pool Surface Area (m2),524.05,m2,Density (scaled 0-100),75.76,Density,,0,100,19.21
71,19,c1,Pool Surface Area (m2),598.73,m2,Density (scaled 0-100),76.37,Density,,0,100,18.6
71,20,c1,Pool Surface Area (m2),598.73,m2,Density (scaled 0-100),76.37,Density,,0,100,18.6
72,1,c1,Depth (m),0,m,Habitat Suitability Index,0,Suitability index,,0,0,
72,2,c1,Depth (m),0.05,m,Habitat Suitability Index,1,Suitability index,,1,1,
72,3,c1,Depth (m),0.25,m,Habitat Suitability Index,1,Suitability index,,1,1,
72,4,c1,Depth (m),0.42,m,Habitat Suitability Index,0.4685,Suitability index,,0.4685,0.4685,
72,5,c1,Depth (m),0.45,m,Habitat Suitability Index,0.3738,Suitability index,,0.3738,0.3738,
72,6,c1,Depth (m),0.49,m,Habitat Suitability Index,0.295,Suitability index,,0.295,0.295,
72,7,c1,Depth (m),0.53,m,Habitat Suitability Index,0.2224,Suitability index,,0.2224,0.2224,
72,8,c1,Depth (m),0.55,m,Habitat Suitability Index,0.1688,Suitability index,,0.1688,0.1688,
72,9,c1,Depth (m),0.6,m,Habitat Suitability Index,0.1309,Suitability index,,0.1309,0.1309,
72,10,c1,Depth (m),0.65,m,Habitat Suitability Index,0.0962,Suitability index,,0.0962,0.0962,
72,11,c1,Depth (m),1,m,Habitat Suitability Index,0.1025,Suitability index,,0.1025,0.1025,
73,1,c1,Depth (m),0,m,Habitat Suitability Index,0,Suitability index,,0,0,
73,2,c1,Depth (m),0.25,m,Habitat Suitability Index,1,Suitability index,,1,1,
73,3,c1,Depth (m),0.5,m,Habitat Suitability Index,1,Suitability index,,1,1,
73,4,c1,Depth (m),0.75,m,Habitat Suitability Index,0.291,Suitability index,,0.291,0.291,
73,5,c1,Depth (m),1,m,Habitat Suitability Index,0.1301,Suitability index,,0.1301,0.1301,
74,1,c1,Depth (m),0.02,m,Habitat Suitability Index,0,Suitability index,,0,0,
74,2,c1,Depth (m),0.21,m,Habitat Suitability Index,0.7877,Suitability index,,0.7877,0.7877,
74,3,c1,Depth (m),0.25,m,Habitat Suitability Index,0.9095,Suitability index,,0.9095,0.9095,
74,4,c1,Depth (m),0.3,m,Habitat Suitability Index,0.98,Suitability index,,0.98,0.98,
